"Year","Month","Temperature","City"
1928,7,72.5,"DAK"
1928,8,71.3,"DAK"
1928,9,59.1,"DAK"
1928,10,49,"DAK"
1928,11,34.4,"DAK"
1928,12,26.4,"DAK"
1929,1,3,"DAK"
1929,2,8.1,"DAK"
1929,3,36.3,"DAK"
1929,4,46.4,"DAK"
1929,5,55.5,"DAK"
1929,6,66.6,"DAK"
1929,7,75,"DAK"
1929,8,73,"DAK"
1929,9,57.1,"DAK"
1929,10,50.2,"DAK"
1929,11,28.7,"DAK"
1929,12,20.2,"DAK"
1930,1,4.9,"DAK"
1930,2,32.3,"DAK"
1930,3,32.1,"DAK"
1930,4,50.3,"DAK"
1930,5,55.3,"DAK"
1930,6,66.6,"DAK"
1930,7,78.1,"DAK"
1930,8,74.6,"DAK"
1930,9,61.2,"DAK"
1930,10,46.9,"DAK"
1930,11,34.8,"DAK"
1930,12,26.4,"DAK"
1931,1,27.8,"DAK"
1931,2,32.7,"DAK"
1931,3,31.9,"DAK"
1931,4,48.7,"DAK"
1931,5,55.2,"DAK"
1931,6,74.6,"DAK"
1931,7,77.3,"DAK"
1931,8,72.7,"DAK"
1931,9,68.6,"DAK"
1931,10,52.4,"DAK"
1931,11,34.4,"DAK"
1931,12,23.8,"DAK"
1932,1,11.5,"DAK"
1932,2,18.9,"DAK"
1932,3,24.6,"DAK"
1932,4,48.5,"DAK"
1932,5,60.4,"DAK"
1932,6,70.6,"DAK"
1932,7,76.3,"DAK"
1932,8,73.1,"DAK"
1932,9,61.6,"DAK"
1932,10,45.1,"DAK"
1932,11,32.6,"DAK"
1932,12,16.6,"DAK"
1933,1,25.5,"DAK"
1933,2,16.9,"DAK"
1933,3,33.8,"DAK"
1933,4,46.1,"DAK"
1933,5,57.5,"DAK"
1933,6,78.3,"DAK"
1933,7,77,"DAK"
1933,8,71,"DAK"
1933,9,67.4,"DAK"
1933,10,48.3,"DAK"
1933,11,35.2,"DAK"
1933,12,19,"DAK"
1934,1,23.6,"DAK"
1934,2,24.7,"DAK"
1934,3,30.8,"DAK"
1934,4,48.4,"DAK"
1934,5,70,"DAK"
1934,6,72.5,"DAK"
1934,7,77.9,"DAK"
1934,8,72.3,"DAK"
1934,9,56.9,"DAK"
1934,10,53.9,"DAK"
1934,11,38.8,"DAK"
1934,12,20,"DAK"
1935,1,13.8,"DAK"
1935,2,30.5,"DAK"
1935,3,36.1,"DAK"
1935,4,42.3,"DAK"
1935,5,53.5,"DAK"
1935,6,65,"DAK"
1935,7,80.7,"DAK"
1935,8,72.2,"DAK"
1935,9,63.6,"DAK"
1935,10,46.8,"DAK"
1935,11,27.5,"DAK"
1935,12,19.5,"DAK"
1936,1,0.5,"DAK"
1936,2,-5.4,"DAK"
1936,3,33.5,"DAK"
1936,4,41.7,"DAK"
1936,5,63.8,"DAK"
1936,6,70.4,"DAK"
1936,7,84.5,"DAK"
1936,8,76.2,"DAK"
1936,9,66,"DAK"
1936,10,46.8,"DAK"
1936,11,30.5,"DAK"
1936,12,22,"DAK"
1937,1,-0.1,"DAK"
1937,2,14.2,"DAK"
1937,3,31,"DAK"
1937,4,43.7,"DAK"
1937,5,60.6,"DAK"
1937,6,65.8,"DAK"
1937,7,77.3,"DAK"
1937,8,79.5,"DAK"
1937,9,63.9,"DAK"
1937,10,48.1,"DAK"
1937,11,31,"DAK"
1937,12,17.3,"DAK"
1938,1,13.7,"DAK"
1938,2,15.9,"DAK"
1938,3,36.8,"DAK"
1938,4,48.1,"DAK"
1938,5,56.3,"DAK"
1938,6,69.2,"DAK"
1938,7,76,"DAK"
1938,8,77.3,"DAK"
1938,9,65.7,"DAK"
1938,10,56.6,"DAK"
1938,11,30.4,"DAK"
1938,12,25.4,"DAK"
1939,1,23.6,"DAK"
1939,2,8.4,"DAK"
1939,3,32.8,"DAK"
1939,4,45.4,"DAK"
1939,5,65.1,"DAK"
1939,6,68.3,"DAK"
1939,7,77.7,"DAK"
1939,8,73.2,"DAK"
1939,9,65.8,"DAK"
1939,10,47.6,"DAK"
1939,11,37.7,"DAK"
1939,12,29.9,"DAK"
1940,1,4.8,"DAK"
1940,2,18.1,"DAK"
1940,3,27.9,"DAK"
1940,4,44.1,"DAK"
1940,5,58.1,"DAK"
1940,6,68.3,"DAK"
1940,7,78.5,"DAK"
1940,8,71.5,"DAK"
1940,9,68,"DAK"
1940,10,55.7,"DAK"
1940,11,27.9,"DAK"
1940,12,24.2,"DAK"
1941,1,16.1,"DAK"
1941,2,17,"DAK"
1941,3,30.5,"DAK"
1941,4,50.6,"DAK"
1941,5,63.8,"DAK"
1941,6,68.9,"DAK"
1941,7,77.2,"DAK"
1941,8,76.1,"DAK"
1941,9,63.6,"DAK"
1941,10,50,"DAK"
1941,11,35.7,"DAK"
1941,12,27.8,"DAK"
1942,1,22.6,"DAK"
1942,2,20.5,"DAK"
1942,3,34,"DAK"
1942,4,51,"DAK"
1942,5,54.4,"DAK"
1942,6,66.1,"DAK"
1942,7,71.7,"DAK"
1942,8,71.4,"DAK"
1942,9,56.4,"DAK"
1942,10,49.2,"DAK"
1942,11,33.5,"DAK"
1942,12,16.3,"DAK"
1943,1,5.1,"DAK"
1943,2,23.4,"DAK"
1943,3,25.3,"DAK"
1943,4,47.5,"DAK"
1943,5,53.5,"DAK"
1943,6,67.4,"DAK"
1943,7,75.6,"DAK"
1943,8,72.8,"DAK"
1943,9,59.3,"DAK"
1943,10,50.2,"DAK"
1943,11,32.1,"DAK"
1943,12,24.5,"DAK"
1944,1,24.7,"DAK"
1944,2,15.3,"DAK"
1944,3,24.1,"DAK"
1944,4,42.6,"DAK"
1944,5,62.9,"DAK"
1944,6,66.6,"DAK"
1944,7,71.2,"DAK"
1944,8,70.2,"DAK"
1944,9,60.5,"DAK"
1944,10,50.3,"DAK"
1944,11,33.4,"DAK"
1944,12,21.1,"DAK"
1945,1,17.6,"DAK"
1945,2,21.8,"DAK"
1945,3,39,"DAK"
1945,4,43.7,"DAK"
1945,5,52.4,"DAK"
1945,6,60.2,"DAK"
1945,7,71.8,"DAK"
1945,8,71.3,"DAK"
1945,9,59.7,"DAK"
1945,10,50.1,"DAK"
1945,11,30.4,"DAK"
1945,12,12.4,"DAK"
1946,1,15.5,"DAK"
1946,2,19.9,"DAK"
1946,3,40.7,"DAK"
1946,4,52.3,"DAK"
1946,5,53.7,"DAK"
1946,6,68,"DAK"
1946,7,74.3,"DAK"
1946,8,68.6,"DAK"
1946,9,60,"DAK"
1946,10,46.3,"DAK"
1946,11,30.8,"DAK"
1946,12,22.7,"DAK"
1947,1,23.2,"DAK"
1947,2,15.4,"DAK"
1947,3,28.7,"DAK"
1947,4,42.4,"DAK"
1947,5,53.6,"DAK"
1947,6,63.9,"DAK"
1947,7,72.7,"DAK"
1947,8,77.4,"DAK"
1947,9,62.6,"DAK"
1947,10,56.3,"DAK"
1947,11,25.8,"DAK"
1947,12,16.4,"DAK"
1948,1,11.7,"DAK"
1948,2,13.5,"DAK"
1948,3,27.4,"DAK"
1948,4,51,"DAK"
1948,5,57.8,"DAK"
1948,6,65.2,"DAK"
1948,7,74.1,"DAK"
1948,8,72.3,"DAK"
1948,9,66.3,"DAK"
1948,10,48.8,"DAK"
1948,11,33.4,"DAK"
1948,12,19.1,"DAK"
1949,1,7.7,"DAK"
1949,2,11.7,"DAK"
1949,3,30.6,"DAK"
1949,4,48.8,"DAK"
1949,5,61.5,"DAK"
1949,6,69.5,"DAK"
1949,7,76.5,"DAK"
1949,8,74.8,"DAK"
1949,9,58.4,"DAK"
1949,10,49.1,"DAK"
1949,11,40.6,"DAK"
1949,12,19.6,"DAK"
1950,1,2.7,"DAK"
1950,2,16.2,"DAK"
1950,3,24.1,"DAK"
1950,4,37.9,"DAK"
1950,5,54,"DAK"
1950,6,67.6,"DAK"
1950,7,68.7,"DAK"
1950,8,68.3,"DAK"
1950,9,60.9,"DAK"
1950,10,51.6,"DAK"
1950,11,27.5,"DAK"
1950,12,16.2,"DAK"
1951,1,11.2,"DAK"
1951,2,23.1,"DAK"
1951,3,19.2,"DAK"
1951,4,42.2,"DAK"
1951,5,58.1,"DAK"
1951,6,61.4,"DAK"
1951,7,71.1,"DAK"
1951,8,69.1,"DAK"
1951,9,56.3,"DAK"
1951,10,46.3,"DAK"
1951,11,28.1,"DAK"
1951,12,11,"DAK"
1952,1,9.4,"DAK"
1952,2,22.4,"DAK"
1952,3,22.2,"DAK"
1952,4,48.8,"DAK"
1952,5,57.8,"DAK"
1952,6,71.2,"DAK"
1952,7,74.2,"DAK"
1952,8,71,"DAK"
1952,9,65.6,"DAK"
1952,10,45.4,"DAK"
1952,11,33.6,"DAK"
1952,12,23.4,"DAK"
1953,1,18.7,"DAK"
1953,2,21.1,"DAK"
1953,3,32.2,"DAK"
1953,4,40.5,"DAK"
1953,5,55.9,"DAK"
1953,6,69.5,"DAK"
1953,7,72.5,"DAK"
1953,8,73.8,"DAK"
1953,9,62.4,"DAK"
1953,10,55.7,"DAK"
1953,11,37.2,"DAK"
1953,12,19.8,"DAK"
1954,1,7.8,"DAK"
1954,2,35.6,"DAK"
1954,3,27.4,"DAK"
1954,4,46.5,"DAK"
1954,5,52.4,"DAK"
1954,6,67.6,"DAK"
1954,7,76.5,"DAK"
1954,8,72.8,"DAK"
1954,9,62.1,"DAK"
1954,10,46.8,"DAK"
1954,11,39.3,"DAK"
1954,12,22.2,"DAK"
1955,1,18,"DAK"
1955,2,11.6,"DAK"
1955,3,28.4,"DAK"
1955,4,54.6,"DAK"
1955,5,63.4,"DAK"
1955,6,66.1,"DAK"
1955,7,79.6,"DAK"
1955,8,77.4,"DAK"
1955,9,62.6,"DAK"
1955,10,50.6,"DAK"
1955,11,22.5,"DAK"
1955,12,9.2,"DAK"
1956,1,9,"DAK"
1956,2,9.1,"DAK"
1956,3,26.5,"DAK"
1956,4,39.6,"DAK"
1956,5,58.6,"DAK"
1956,6,75.7,"DAK"
1956,7,71.9,"DAK"
1956,8,70.9,"DAK"
1956,9,59.9,"DAK"
1956,10,53.8,"DAK"
1956,11,32.5,"DAK"
1956,12,25.1,"DAK"
1957,1,8,"DAK"
1957,2,20.5,"DAK"
1957,3,31,"DAK"
1957,4,44.4,"DAK"
1957,5,55.5,"DAK"
1957,6,65.5,"DAK"
1957,7,77.3,"DAK"
1957,8,72.2,"DAK"
1957,9,59.3,"DAK"
1957,10,48.7,"DAK"
1957,11,33,"DAK"
1957,12,28.7,"DAK"
1958,1,23,"DAK"
1958,2,15.6,"DAK"
1958,3,28.9,"DAK"
1958,4,46.1,"DAK"
1958,5,60.8,"DAK"
1958,6,63.5,"DAK"
1958,7,69.6,"DAK"
1958,8,74.6,"DAK"
1958,9,63.6,"DAK"
1958,10,51.7,"DAK"
1958,11,34.9,"DAK"
1958,12,16.4,"DAK"
1959,1,8.9,"DAK"
1959,2,10.3,"DAK"
1959,3,36,"DAK"
1959,4,46.7,"DAK"
1959,5,58.1,"DAK"
1959,6,73,"DAK"
1959,7,74.4,"DAK"
1959,8,76.4,"DAK"
1959,9,61.1,"DAK"
1959,10,43.5,"DAK"
1959,11,24.7,"DAK"
1959,12,29.5,"DAK"
1960,1,12.1,"DAK"
1960,2,11.5,"DAK"
1960,3,15,"DAK"
1960,4,45.5,"DAK"
1960,5,57.1,"DAK"
1960,6,65,"DAK"
1960,7,75.2,"DAK"
1960,8,73.1,"DAK"
1960,9,61.1,"DAK"
1960,10,48.5,"DAK"
1960,11,32.1,"DAK"
1960,12,15.6,"DAK"
1961,1,9.2,"DAK"
1961,2,19.4,"DAK"
1961,3,36.3,"DAK"
1961,4,39.6,"DAK"
1961,5,54.1,"DAK"
1961,6,68.4,"DAK"
1961,7,72.2,"DAK"
1961,8,75.3,"DAK"
1961,9,58,"DAK"
1961,10,50.3,"DAK"
1961,11,32.4,"DAK"
1961,12,13.5,"DAK"
1962,1,10.9,"DAK"
1962,2,12,"DAK"
1962,3,20.7,"DAK"
1962,4,45,"DAK"
1962,5,59.5,"DAK"
1962,6,66.3,"DAK"
1962,7,69.9,"DAK"
1962,8,70.6,"DAK"
1962,9,57.7,"DAK"
1962,10,50.7,"DAK"
1962,11,36.9,"DAK"
1962,12,21.3,"DAK"
1963,1,5.1,"DAK"
1963,2,20.1,"DAK"
1963,3,39.6,"DAK"
1963,4,47.8,"DAK"
1963,5,57.3,"DAK"
1963,6,70.9,"DAK"
1963,7,76,"DAK"
1963,8,72.3,"DAK"
1963,9,65.8,"DAK"
1963,10,59.4,"DAK"
1963,11,36.4,"DAK"
1963,12,11.4,"DAK"
1964,1,20.8,"DAK"
1964,2,26.2,"DAK"
1964,3,25.8,"DAK"
1964,4,49.5,"DAK"
1964,5,60.4,"DAK"
1964,6,69.2,"DAK"
1964,7,78.6,"DAK"
1964,8,69.3,"DAK"
1964,9,61.2,"DAK"
1964,10,49.9,"DAK"
1964,11,29.2,"DAK"
1964,12,10.1,"DAK"
1965,1,5.4,"DAK"
1965,2,14.3,"DAK"
1965,3,21.1,"DAK"
1965,4,45.6,"DAK"
1965,5,57.9,"DAK"
1965,6,65.4,"DAK"
1965,7,72.9,"DAK"
1965,8,71,"DAK"
1965,9,50.5,"DAK"
1965,10,50.7,"DAK"
1965,11,32.4,"DAK"
1965,12,28.3,"DAK"
1966,1,4.5,"DAK"
1966,2,15,"DAK"
1966,3,35.9,"DAK"
1966,4,41.3,"DAK"
1966,5,55.5,"DAK"
1966,6,68.7,"DAK"
1966,7,78.3,"DAK"
1966,8,66.9,"DAK"
1966,9,58.8,"DAK"
1966,10,47.4,"DAK"
1966,11,28.6,"DAK"
1966,12,20.8,"DAK"
1967,1,19.5,"DAK"
1967,2,14.7,"DAK"
1967,3,36.3,"DAK"
1967,4,46.2,"DAK"
1967,5,53,"DAK"
1967,6,66.3,"DAK"
1967,7,70.5,"DAK"
1967,8,70.3,"DAK"
1967,9,62.7,"DAK"
1967,10,48.2,"DAK"
1967,11,33.8,"DAK"
1967,12,20.9,"DAK"
1968,1,15.3,"DAK"
1968,2,19.3,"DAK"
1968,3,38.6,"DAK"
1968,4,45.5,"DAK"
1968,5,52.2,"DAK"
1968,6,67.6,"DAK"
1968,7,71.4,"DAK"
1968,8,70.1,"DAK"
1968,9,59.7,"DAK"
1968,10,48.3,"DAK"
1968,11,33.9,"DAK"
1968,12,16,"DAK"
1969,1,7.8,"DAK"
1969,2,20.5,"DAK"
1969,3,20.6,"DAK"
1969,4,49,"DAK"
1969,5,56.9,"DAK"
1969,6,60.4,"DAK"
1969,7,71.6,"DAK"
1969,8,71.7,"DAK"
1969,9,62.7,"DAK"
1969,10,42.7,"DAK"
1969,11,34.8,"DAK"
1969,12,21.6,"DAK"
1970,1,6.4,"DAK"
1970,2,22.4,"DAK"
1970,3,27.3,"DAK"
1970,4,43.6,"DAK"
1970,5,58.1,"DAK"
1970,6,68.2,"DAK"
1970,7,74.8,"DAK"
1970,8,73.6,"DAK"
1970,9,63.2,"DAK"
1970,10,48.1,"DAK"
1970,11,33,"DAK"
1970,12,15.1,"DAK"
1971,1,7.6,"DAK"
1971,2,15.7,"DAK"
1971,3,28.5,"DAK"
1971,4,45.4,"DAK"
1971,5,54.2,"DAK"
1971,6,71.3,"DAK"
1971,7,69.4,"DAK"
1971,8,73.9,"DAK"
1971,9,60,"DAK"
1971,10,49.4,"DAK"
1971,11,33.3,"DAK"
1971,12,16.8,"DAK"
1972,1,9.6,"DAK"
1972,2,12.9,"DAK"
1972,3,31.5,"DAK"
1972,4,44.8,"DAK"
1972,5,59.9,"DAK"
1972,6,66.1,"DAK"
1972,7,69.7,"DAK"
1972,8,70.6,"DAK"
1972,9,60.5,"DAK"
1972,10,44.7,"DAK"
1972,11,31.4,"DAK"
1972,12,15.4,"DAK"
1973,1,18.8,"DAK"
1973,2,23.9,"DAK"
1973,3,39.7,"DAK"
1973,4,45.4,"DAK"
1973,5,56.1,"DAK"
1973,6,67,"DAK"
1973,7,72.1,"DAK"
1973,8,75.5,"DAK"
1973,9,57.9,"DAK"
1973,10,52.6,"DAK"
1973,11,31.5,"DAK"
1973,12,16.5,"DAK"
1974,1,13.1,"DAK"
1974,2,24.4,"DAK"
1974,3,34.2,"DAK"
1974,4,47.9,"DAK"
1974,5,54.1,"DAK"
1974,6,66,"DAK"
1974,7,79.1,"DAK"
1974,8,69,"DAK"
1974,9,58.4,"DAK"
1974,10,51.4,"DAK"
1974,11,33,"DAK"
1974,12,23.1,"DAK"
1975,1,16.7,"DAK"
1975,2,15.7,"DAK"
1975,3,24.8,"DAK"
1975,4,39.7,"DAK"
1975,5,59,"DAK"
1975,6,67,"DAK"
1975,7,78.6,"DAK"
1975,8,73.5,"DAK"
1975,9,57.9,"DAK"
1975,10,50.8,"DAK"
1975,11,32.6,"DAK"
1975,12,21.4,"DAK"
1976,1,14.5,"DAK"
1976,2,28.3,"DAK"
1976,3,31.1,"DAK"
1976,4,48.1,"DAK"
1976,5,55,"DAK"
1976,6,69.1,"DAK"
1976,7,74.7,"DAK"
1976,8,75.2,"DAK"
1976,9,61.4,"DAK"
1976,10,42.1,"DAK"
1976,11,25.4,"DAK"
1976,12,16.1,"DAK"
1977,1,5.3,"DAK"
1977,2,25.4,"DAK"
1977,3,33.9,"DAK"
1977,4,52.8,"DAK"
1977,5,65.3,"DAK"
1977,6,70.2,"DAK"
1977,7,76.7,"DAK"
1977,8,67.5,"DAK"
1977,9,61.9,"DAK"
1977,10,48.4,"DAK"
1977,11,31.3,"DAK"
1977,12,15.4,"DAK"
1978,1,0.3,"DAK"
1978,2,7,"DAK"
1978,3,29.3,"DAK"
1978,4,44,"DAK"
1978,5,57.4,"DAK"
1978,6,65.8,"DAK"
1978,7,70.7,"DAK"
1978,8,71.2,"DAK"
1978,9,66.1,"DAK"
1978,10,47.4,"DAK"
1978,11,29,"DAK"
1978,12,14.5,"DAK"
1979,1,0.3,"DAK"
1979,2,6.1,"DAK"
1979,3,28.3,"DAK"
1979,4,42.4,"DAK"
1979,5,53.1,"DAK"
1979,6,68.9,"DAK"
1979,7,75.2,"DAK"
1979,8,69.8,"DAK"
1979,9,63.9,"DAK"
1979,10,46.2,"DAK"
1979,11,31.6,"DAK"
1979,12,28.7,"DAK"
1980,1,16.9,"DAK"
1980,2,18.4,"DAK"
1980,3,29.7,"DAK"
1980,4,49.1,"DAK"
1980,5,60.3,"DAK"
1980,6,68.5,"DAK"
1980,7,73.4,"DAK"
1980,8,70.6,"DAK"
1980,9,61.7,"DAK"
1980,10,46.5,"DAK"
1980,11,36.9,"DAK"
1980,12,22,"DAK"
1981,1,22.1,"DAK"
1981,2,25.6,"DAK"
1981,3,36.3,"DAK"
1981,4,52.6,"DAK"
1981,5,57.7,"DAK"
1981,6,69.4,"DAK"
1981,7,77.5,"DAK"
1981,8,72.2,"DAK"
1981,9,63.6,"DAK"
1981,10,49.3,"DAK"
1981,11,39.6,"DAK"
1981,12,17.8,"DAK"
1982,1,3.5,"DAK"
1982,2,18.9,"DAK"
1982,3,33.2,"DAK"
1982,4,44.4,"DAK"
1982,5,59.6,"DAK"
1982,6,63.6,"DAK"
1982,7,75.3,"DAK"
1982,8,72.7,"DAK"
1982,9,61.1,"DAK"
1982,10,49,"DAK"
1982,11,31.4,"DAK"
1982,12,26.3,"DAK"
1983,1,25.6,"DAK"
1983,2,30.1,"DAK"
1983,3,35,"DAK"
1983,4,42.4,"DAK"
1983,5,54.3,"DAK"
1983,6,66.3,"DAK"
1983,7,76.5,"DAK"
1983,8,78.9,"DAK"
1983,9,63,"DAK"
1983,10,49.5,"DAK"
1983,11,34,"DAK"
1983,12,2.8,"DAK"
1984,1,18.8,"DAK"
1984,2,31,"DAK"
1984,3,29.3,"DAK"
1984,4,47.1,"DAK"
1984,5,55.8,"DAK"
1984,6,67.1,"DAK"
1984,7,74,"DAK"
1984,8,74.5,"DAK"
1984,9,56.9,"DAK"
1984,10,49.2,"DAK"
1984,11,35.3,"DAK"
1984,12,18.1,"DAK"
1985,1,13.2,"DAK"
1985,2,20.2,"DAK"
1985,3,37.2,"DAK"
1985,4,51.5,"DAK"
1985,5,62,"DAK"
1985,6,63.2,"DAK"
1985,7,72.5,"DAK"
1985,8,66.8,"DAK"
1985,9,58.2,"DAK"
1985,10,47,"DAK"
1985,11,18.7,"DAK"
1985,12,8.5,"DAK"
1986,1,19.3,"DAK"
1986,2,14.6,"DAK"
1986,3,37.2,"DAK"
1986,4,45.3,"DAK"
1986,5,57.1,"DAK"
1986,6,69.1,"DAK"
1986,7,73.6,"DAK"
1986,8,67,"DAK"
1986,9,58.9,"DAK"
1986,10,48.8,"DAK"
1986,11,28.4,"DAK"
1986,12,26.8,"DAK"
1987,1,24.9,"DAK"
1987,2,33.3,"DAK"
1987,3,36.1,"DAK"
1987,4,53.6,"DAK"
1987,5,64.6,"DAK"
1987,6,71.1,"DAK"
1987,7,75.7,"DAK"
1987,8,68.6,"DAK"
1987,9,62.2,"DAK"
1987,10,44.3,"DAK"
1987,11,37.1,"DAK"
1987,12,24.4,"DAK"
1988,1,8.7,"DAK"
1988,2,14.9,"DAK"
1988,3,35,"DAK"
1988,4,46.2,"DAK"
1988,5,63.5,"DAK"
1988,6,75.3,"DAK"
1988,7,76.7,"DAK"
1988,8,73.4,"DAK"
1988,9,61.2,"DAK"
1988,10,45.2,"DAK"
1988,11,33.3,"DAK"
1988,12,22,"DAK"
1989,1,23.3,"DAK"
1989,2,7.7,"DAK"
1989,3,26.6,"DAK"
1989,4,47.4,"DAK"
1989,5,56.5,"DAK"
1989,6,65.6,"DAK"
1989,7,76.1,"DAK"
1989,8,73.2,"DAK"
1989,9,61.5,"DAK"
1989,10,49,"DAK"
1989,11,30.7,"DAK"
1989,12,10.9,"DAK"
1990,1,28.2,"DAK"
1990,2,24.2,"DAK"
1990,3,37.3,"DAK"
1990,4,45.3,"DAK"
1990,5,56.7,"DAK"
1990,6,68.6,"DAK"
1990,7,71.3,"DAK"
1990,8,72.7,"DAK"
1990,9,66.4,"DAK"
1990,10,47.4,"DAK"
1990,11,36.2,"DAK"
1990,12,14.4,"DAK"
1991,1,12.8,"DAK"
1991,2,29.7,"DAK"
1991,3,35.8,"DAK"
1991,4,48.8,"DAK"
1991,5,60.9,"DAK"
1991,6,73.4,"DAK"
1991,7,73.5,"DAK"
1991,8,74.1,"DAK"
1991,9,61.5,"DAK"
1991,10,46.3,"DAK"
1991,11,27,"DAK"
1991,12,26.3,"DAK"
1992,1,26.3,"DAK"
1992,2,29.7,"DAK"
1992,3,37.2,"DAK"
1992,4,44.5,"DAK"
1992,5,59.3,"DAK"
1992,6,65.2,"DAK"
1992,7,65.1,"DAK"
1992,8,65.6,"DAK"
1992,9,59.7,"DAK"
1992,10,47.3,"DAK"
1992,11,30.8,"DAK"
1992,12,17.6,"DAK"
1993,1,14.4,"DAK"
1993,2,14.1,"DAK"
1993,3,31.3,"DAK"
1993,4,44.7,"DAK"
1993,5,57.1,"DAK"
1993,6,64.1,"DAK"
1993,7,69.9,"DAK"
1993,8,70.2,"DAK"
1993,9,56.1,"DAK"
1993,10,45.7,"DAK"
1993,11,29.6,"DAK"
1993,12,20.5,"DAK"
1994,1,4.2,"DAK"
1994,2,10.5,"DAK"
1994,3,36.1,"DAK"
1994,4,46,"DAK"
1994,5,61.4,"DAK"
1994,6,68.6,"DAK"
1994,7,69,"DAK"
1994,8,68.1,"DAK"
1994,9,63.6,"DAK"
1994,10,50.9,"DAK"
1994,11,35.7,"DAK"
1994,12,20,"DAK"
1995,1,16.1,"DAK"
1995,2,23,"DAK"
1995,3,32.3,"DAK"
1995,4,40.4,"DAK"
1995,5,54.9,"DAK"
1995,6,69,"DAK"
1995,7,73,"DAK"
1995,8,74.1,"DAK"
1995,9,60,"DAK"
1995,10,45.8,"DAK"
1995,11,28.4,"DAK"
1995,12,21.9,"DAK"
1996,1,8.7,"DAK"
1996,2,21.3,"DAK"
1996,3,25,"DAK"
1996,4,43.1,"DAK"
1996,5,54.6,"DAK"
1996,6,68.6,"DAK"
1996,7,69.7,"DAK"
1996,8,71.6,"DAK"
1996,9,60.8,"DAK"
1996,10,47.6,"DAK"
1996,11,22.7,"DAK"
1996,12,9.7,"DAK"
1997,1,8.5,"DAK"
1997,2,18.4,"DAK"
1997,3,29.8,"DAK"
1997,4,41.6,"DAK"
1997,5,54.6,"DAK"
1997,6,70.1,"DAK"
1997,7,73.2,"DAK"
1997,8,71.1,"DAK"
1997,9,63.9,"DAK"
1997,10,51.1,"DAK"
1997,11,29,"DAK"
1997,12,28.6,"DAK"
1998,1,18.2,"DAK"
1998,2,32.1,"DAK"
1998,3,27.5,"DAK"
1998,4,48.9,"DAK"
1998,5,62.1,"DAK"
1998,6,65.2,"DAK"
1998,7,74.8,"DAK"
1998,8,73.8,"DAK"
1998,9,67.4,"DAK"
1998,10,51.2,"DAK"
1998,11,36.1,"DAK"
1998,12,25.6,"DAK"
1999,1,14.6,"DAK"
1999,2,31.9,"DAK"
1999,3,36.8,"DAK"
1999,4,47.4,"DAK"
1999,5,58.4,"DAK"
1999,6,67.4,"DAK"
1999,7,75.6,"DAK"
1999,8,72.4,"DAK"
1999,9,58.8,"DAK"
1999,10,48,"DAK"
1999,11,42.3,"DAK"
1999,12,26.9,"DAK"
2000,1,19.3,"DAK"
2000,2,30.7,"DAK"
2000,3,40.4,"DAK"
2000,4,46.5,"DAK"
2000,5,60.1,"DAK"
2000,6,66.5,"DAK"
2000,7,73.9,"DAK"
2000,8,73.3,"DAK"
2000,9,63.3,"DAK"
2000,10,52.3,"DAK"
2000,11,23.5,"DAK"
2000,12,7.2,"DAK"
2001,1,17.6,"DAK"
2001,2,7.9,"DAK"
2001,3,23.3,"DAK"
2001,4,46.5,"DAK"
2001,5,60.1,"DAK"
2001,6,68.1,"DAK"
2001,7,76.6,"DAK"
2001,8,73.4,"DAK"
2001,9,62.9,"DAK"
2001,10,48.7,"DAK"
2001,11,42.1,"DAK"
2001,12,22.4,"DAK"
2002,1,24,"DAK"
2002,2,30.3,"DAK"
2002,3,22.3,"DAK"
2002,4,46.5,"DAK"
2002,5,53.9,"DAK"
2002,6,72,"DAK"
2002,7,79.6,"DAK"
2002,8,71.4,"DAK"
2002,9,64.4,"DAK"
2002,10,39.8,"DAK"
2002,11,33.2,"DAK"
2002,12,26.5,"DAK"
2003,1,18.2,"DAK"
2003,2,16.7,"DAK"
2003,3,32.2,"DAK"
2003,4,47.9,"DAK"
2003,5,56,"DAK"
2003,6,66,"DAK"
2003,7,74.6,"DAK"
2003,8,74.8,"DAK"
2003,9,60.9,"DAK"
2003,10,51.3,"DAK"
2003,11,28.7,"DAK"
2003,12,26.2,"DAK"
2004,1,14.2,"DAK"
2004,2,21.4,"DAK"
2004,3,38.4,"DAK"
2004,4,48.1,"DAK"
2004,5,57.4,"DAK"
2004,6,63.7,"DAK"
2004,7,71.1,"DAK"
2004,8,66.5,"DAK"
2004,9,64.9,"DAK"
2004,10,49.6,"DAK"
2004,11,37.4,"DAK"
2004,12,25.9,"DAK"
2005,1,14.7,"DAK"
2005,2,27.2,"DAK"
2005,3,34.4,"DAK"
2005,4,49.5,"DAK"
2005,5,56.5,"DAK"
2005,6,70.5,"DAK"
2005,7,76.3,"DAK"
2005,8,72.1,"DAK"
2005,9,67.8,"DAK"
2005,10,50.1,"DAK"
2005,11,35.9,"DAK"
2005,12,16.9,"DAK"
2006,1,31,"DAK"
2006,2,23,"DAK"
2006,3,34.4,"DAK"
2006,4,51.2,"DAK"
2006,5,58.5,"DAK"
2006,6,69.4,"DAK"
2006,7,78.3,"DAK"
2006,8,73,"DAK"
2006,9,57.4,"DAK"
2006,10,44.8,"DAK"
2006,11,33.3,"DAK"
2006,12,27.2,"DAK"
2007,1,16.6,"DAK"
2007,2,12.1,"DAK"
